province,province_raw,district,party_number,party_code,party_name,party_vote,candidate_number,candidate_name,candidate_vote,candidate_rank,candidate_rank_raw
Jawa Barat,JAWA BARAT,JAWA BARAT III,10,Hanura,Partai Hati Nurani Rakyat,1814,2,ATIQ RACHMAN,359,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,10,Hanura,Partai Hati Nurani Rakyat,1814,6,"MUHAMMAD REZHA OCTAVIANDRI, S.M.",260,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,10,Hanura,Partai Hati Nurani Rakyat,1814,5,"YATI INDRASIH, S.E.",176,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,10,Hanura,Partai Hati Nurani Rakyat,1814,8,ASEP RUSMANA,175,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,10,Hanura,Partai Hati Nurani Rakyat,1814,7,INA ROHAINI,116,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,1,DALILAH,558,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,2,WISNU PRAYOGO,347,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,4,PRAYOGO AGUSTI,277,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,3,AMAR SURYADI PARMAN,251,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,5,DESTIYAN SARI,213,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,6,M. RIZKI VANDELA PULUNGAN,138,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,7,EMA SURYANINGSIH,121,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,8,SAEFFURQON,111,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,11,Garuda,Partai Garda Republik Indonesia,1460,9,YE HAMDI ASSAGAF,102,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,1,H. EDDY SOEPARNO,66703,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,2,"YANE ARDIAN RACHMAN, S.E., M.Si.",29084,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,3,"Dr. Ir. BEDJO SANTOSO, M.Si.",8034,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,4,ASEP SOPYAN,5858,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,5,"ADISON, S.E., M.H.",1530,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,9,"AYU ARIANTI, S.H.",1358,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,7,Ir. R. SONNY PURNARA,1334,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,6,"Herdianti Puspitasari, S.Si.",1267,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,12,PAN,Partai Amanat Nasional,26227,8,"Drs. DAUD SUBARKAH, M.Si.",788,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,1,"HAMIDAH YACOUB, B.A.",907,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,2,"Drs. H. AZKAR BADRI, M.Si.",687,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,4,"EDI HARAPAN, S.H.",474,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,3,IKHWAN SUHIMAN,412,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,6,"MA'RIFATUL ALIYAH A.M, S.Pd.",228,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,9,EKO PRAYITNO,227,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,5,JANUARI MARIANIE,196,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,8,R. LINA KURNIASARI,114,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,13,PBB,Partai Bulan Bintang,2180,7,M. IDRIS DAULAT,110,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,1,Prof. Dr. H. Sjarifuddin Hasan,29484,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,2,Agust Jovan Latuconsina,14781,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,4,ENDANG SUTISNA,4431,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,5,"EVY SUSANTI, S.H.",3310,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,3,SESILIA ANWAR,2433,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,7,"Nia Rohania, S.H.",1993,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,6,IDAN RAMDAN,1362,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,8,"Yudhi Yogaswara Darmawan, S.T.",1265,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,14,Demokrat,Partai Demokrat,26504,9,MAKMUN HALIM THOHARI,651,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,2,ANDIKA ABDILLAH SOERIA SAPARDI ROSADI,10709,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,1,"YUNGKY GUSTIRANDA, S.H.",6798,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,4,Darajat Bakti Purnama,6330,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,3,YANA FITRIA ZIRASTIVANI,1625,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,9,SANTIKA YOHANTO SATYANEGARA,1582,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,5,"IMAM SUTANTO DHANI, S.E.",1261,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,6,ZERLINA AGHISTY SNA,1170,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,7,MUHAMMAD FEBRIANSYAH,690,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,15,PSI,Partai Solidaritas Indonesia,16709,8,MUH. REVI S.,273,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,1,Dr. H. DJONI ROLINDRAWAN,2740,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,2,"H. WAWAN SETIAWAN, S.H., M.I.Pol.",2558,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,4,"Dr. ARIPIN TAMBUNAN, M.Th.",831,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,3,VINNY TAURISIA,808,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,8,LILIS SAADAH,277,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,5,BOY ZAKARIA BAMBANG PRATOMO,261,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,9,WENDY,236,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,6,"FEIRUZ MELAWARDHANI CHANDRAKUSUMA, S.Kom.",235,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,16,Perindo,Partai Perindo,4489,7,NANANG SUTISNA,148,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,2,R FATHAN KAMIL,29836,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,1,"H. ANDI SURYA WIJAYA, S.H., M.H.",12377,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,5,ZAENUL MUTAQIN,11356,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,3,"RIVIA AWALIYAH, S.Pd.I.",1517,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,4,MUSA KADZIM ANWAR,1063,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,9,"AFIFUDIN, S.E., M.Si.",720,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,6,TUTI SULASMI,680,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,8,RULLY PERDA ANANDA,602,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,17,PPP,Partai Persatuan Pembangunan,13420,7,YULIANA RUSMITA,595,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,1,"Hj. FITRIAH ABDUL AZIS, S.Sos.",1298,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,2,"K.H. ASEP BURHANUDDIN, S.H.",1279,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,7,"Dr. AGUS SURACHMAN, S.H.",599,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,4,"ADI BAGUS HUTAMA, S.T., S.Sos., M.Si.",439,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,5,"Dr. M. LUTHFIE, S.IP., M.Si.",376,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,3,"EKO SAPUTRA, S.E.I, M.E.",370,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,9,"YULIA LAHUDRA, S.H., S.Pd., M.M.",184,7,VII
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,8,"YOSEP RODIBILLAH MAULANA YUSUF, S.Sy.",175,8,VIII
Jawa Barat,JAWA BARAT,JAWA BARAT III,24,Ummat,Partai Ummat,3007,6,I. N. FAUZIA,172,9,IX
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,1,ZAINUL MUNASICHIN,63780,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,2,"MIFTAHUL JANAH, M.Si.",23696,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,5,MUHAMMAD RODLI KAELANI,20212,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,3,ANWAR SADAD,17803,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,4,SABRINA RISTAWAN,6435,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,1,PKB,Partai Kebangkitan Bangsa,57583,6,"HERI PURNAMA TANJUNG, S.H.",2370,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,1,HERI GUNAWAN,91748,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,2,"SATRIO DIMAS ADITYO, M.B.A.",87600,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,3,"RAKHMAYANTI NOVITASARI, S.E., S.Sos., M.Si.",6452,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,5,"Dr. GATOT SATRIO UTOMO, S.H., M.H.",5791,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,4,IDHAM NUGROHO,3225,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,2,Gerindra,Partai Gerakan Indonesia Raya,85556,6,"SITI NAYLI ROPIATUL HAPIDHOH, A.P.",2430,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,1,"dr. RIBKA TJIPTANING P., AAK.",39229,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,2,Dr. SUNDAWAN SALYA,26016,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,3,VALENS DAKI SOO,3404,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,4,ALI AKBAR,2168,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,5,HAMID,1254,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,35269,6,ZAHRA NASIHAH FATIN PUTRI NINDI,1015,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,1,"Hj. DEWI ASMARA, S.H., M.H.",123216,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,3,"ARFA GUNAWAN, S.H., M.A.",24644,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,2,PASHA ISMAYA SUKARDI,22787,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,4,TANTYO ADJI P. SUDHARMONO,5133,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,6,"Hj. NUNUNG KURNIASIH, S.E.",2249,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,4,Golkar,Partai Golongan Karya,56689,5,RADITYA DWI PUTRA K,2231,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,1,H. AYEP ZAKI,40729,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,3,FIKRI ABDUL AJIZ,26553,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,5,"HABIB MUSTOFA, S.E.",10218,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,2,"Dr. TETTY SUFIANTY ZAFAR, M.M.",5348,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,6,YANVI ALEX,1479,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,5,NasDem,Partai NasDem,20353,4,RIA SANTI APRILIA,905,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,1,Dr. Hasian Hamonangan Manik,1613,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,2,Fajar Angga Kusumah,958,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,3,Septina Rahmi,431,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,6,Suci Wulandari,261,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,5,Eko Priyono,209,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,6,Buruh,Partai Buruh,3384,4,"Ricad Destian, S.ST.",179,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,7,Gelora,Partai Gelombang Rakyat Indonesia,6531,1,"Dr. SARAH HANDAYANI, S.K.M., M.Kes.",4959,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,7,Gelora,Partai Gelombang Rakyat Indonesia,6531,2,Ade Wahyudin,1579,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,7,Gelora,Partai Gelombang Rakyat Indonesia,6531,3,"SYAEPAH SUMARNA, S.Pd.",438,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,7,Gelora,Partai Gelombang Rakyat Indonesia,6531,4,TIKA HARYANI,412,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,2,drh. SLAMET,64044,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,5,drh. PRIYO INDRIANTO,38444,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,1,ASEP SAEPULLOH DANU,26155,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,3,"Hj. FITRI HAYATI, S.Ag., M.M.Pd.",23771,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,4,ABDUL MUIZ,17659,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,8,PKS,Partai Keadilan Sejahtera,43767,6,"SITI WULANDARI RAYANANDA, S.Keb., Bd.",3455,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,2,ADE HERTINAH,300,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,1,HAMDANI HAMID,282,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,4,ABDUL HAPID,197,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,3,MUHTAR H.N.,76,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,5,IRA TARYANA,72,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,9,PKN,Partai Kebangkitan Nusantara,919,6,ERTHA LUSI MBAU,41,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,10,Hanura,Partai Hati Nurani Rakyat,1827,1,HENGKI IRAWAN,1157,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,10,Hanura,Partai Hati Nurani Rakyat,1827,2,Hj. RESNA OKTAVIANA,925,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,10,Hanura,Partai Hati Nurani Rakyat,1827,3,"ADIOSEN P. PURBA, S.H.",263,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,1,YE HAMJA ALHAMID,882,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,2,DAFFA KHADAFI,453,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,3,FIRLI ENDLI,315,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,5,LINA DARLINA,148,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,4,M. SURYA NAWA PULUNGAN,147,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,11,Garuda,Partai Garda Republik Indonesia,1752,6,"OBANG, S.I.P.",73,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,1,"DESY RATNASARI, M.Si., M.Psi.",78306,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,2,FERI EL HAMDI,10250,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,5,"H. ENDING MUHIDIN, S.Sos.",1845,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,4,"MEDYA APRILIANSYAH, S.E., M.Si.",1746,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,3,"YANUAR PRIBADI, S.E.",1677,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,12,PAN,Partai Amanat Nasional,18267,6,"MARLINA GUFRON, S.Psi.",338,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,1,"Saleh Hidayat, S.H.",1617,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,3,R.D. ALAM MANGKU WIBAWA,656,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,2,IIS ROSMERIA,580,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,4,HERMANSYAH,263,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,6,UTJA WINATA,171,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,13,PBB,Partai Bulan Bintang,2106,5,WIWI DEWI MARIA,124,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,2,"IMAN ADINUGRAHA, S.E., Akt.",67885,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,1,"H. MOHAMAD MURAZ, S.H., M.M.",35643,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,5,"ARDIAN DINATA, S.E.",4359,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,3,YULIANA,2997,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,4,"Ir. H. DUDI YELLI, M.M., M.T.",2842,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,14,Demokrat,Partai Demokrat,24107,6,"SELVIE KUSUMAWATI, S.Pd.",1592,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,1,JHONI INDRA KARTIKA P.,2431,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,2,RIAMAWATI,1581,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,5,MUHAMAD AMARRULLOH,682,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,3,Sohiran,403,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,4,ST. REZKY WAHYUNI,338,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,15,PSI,Partai Solidaritas Indonesia,7636,6,YUSTINUS HURA,253,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,1,RITA IRAWATI PRIATNA,2280,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,3,"INDRA UTAMA, M.P.W.K.",1494,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,2,"DEDE HARYADI, S.Pd.",1369,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,5,"RITA LOUSIANA ANTHONY, S.E., M.M.",291,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,4,"SUHERMAN, S.I.Kom.",289,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,16,Perindo,Partai Perindo,4274,6,"MAHJUDIN, S.E.",177,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,1,BUDI IRAWAN,51632,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,2,H. YUSUF PUADZ,8644,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,4,"HERY SARMANTO, S.H.",6604,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,3,YANI HANDAYANI,4171,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,6,RANI ANGGRAENI,1737,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,17,PPP,Partai Persatuan Pembangunan,19163,5,H. IKBAL ASIMUDIN ABDUL FATAH,1578,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,1,"dr. H. TAUFAN BUDI SETYOLAKSONO, Sp.BS.",1371,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,5,Drs. DADAN SUWARDHANA,395,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,2,SULASMINI WATI,340,3,III
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,4,TUTI SUPRIATI,223,4,IV
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,3,EDWARD HELMIE,141,5,V
Jawa Barat,JAWA BARAT,JAWA BARAT IV,24,Ummat,Partai Ummat,1923,6,ARIFIN NOR PRATAMA,128,6,VI
Jawa Barat,JAWA BARAT,JAWA BARAT IX,1,PKB,Partai Kebangkitan Bangsa,56226,1,"K.H. MAMAN IMANUL HAQ, M.M.",60886,1,I
Jawa Barat,JAWA BARAT,JAWA BARAT IX,1,PKB,Partai Kebangkitan Bangsa,56226,3,"Hj. NENG SUPARTINI P., S.Ag., M.M.",51635,2,II
Jawa Barat,JAWA BARAT,JAWA BARAT IX,1,PKB,Partai Kebangkitan Bangsa,56226,2,Hj. LILIS SANTIKA,15126,3,III
