province,district,party_number,party_code,party_name,party_vote,candidate_count,candidate_vote_total,total_votes,top_candidate_name,top_candidate_vote,top_candidate_vote_share,party_vote_share
Jawa Tengah,JAWA TENGAH I,5,NasDem,Partai NasDem,20087,8,109710,129797,Drs. FADHOLI,91487,0.833898,0.154757
Jawa Tengah,JAWA TENGAH I,6,Buruh,Partai Buruh,7540,8,8295,15835,"SUWARTO, S.Pd.I.",2537,0.305847,0.476160
Jawa Tengah,JAWA TENGAH I,7,Gelora,Partai Gelombang Rakyat Indonesia,7931,7,14949,22880,"H. AHMADI, A.Md.",8558,0.572480,0.346635
Jawa Tengah,JAWA TENGAH I,8,PKS,Partai Keadilan Sejahtera,40662,8,177509,218171,"Dr. H. MUH. HARIS, S.S., M.Si.",64945,0.365869,0.186377
Jawa Tengah,JAWA TENGAH I,9,PKN,Partai Kebangkitan Nusantara,1287,8,1340,2627,"FAIZAL ABDURAHMAN, S.I.P.",433,0.323134,0.489912
Jawa Tengah,JAWA TENGAH I,10,Hanura,Partai Hati Nurani Rakyat,3058,8,10987,14045,Drs. H. AKHMAD MUQOWAM,6013,0.547283,0.217729
Jawa Tengah,JAWA TENGAH I,11,Garuda,Partai Garda Republik Indonesia,1979,8,3185,5164,RAHAYU SENJAYAWATI,976,0.306436,0.383230
Jawa Tengah,JAWA TENGAH I,12,PAN,Partai Amanat Nasional,20924,8,105498,126422,"Dr. MOHAMMAD NASIH, M.Si.",45842,0.434530,0.165509
Jawa Tengah,JAWA TENGAH I,13,PBB,Partai Bulan Bintang,1457,7,1979,3436,ANGGA ANDRE HENDRAWAN,716,0.361799,0.424040
Jawa Tengah,JAWA TENGAH I,14,Demokrat,Partai Demokrat,29017,8,147609,176626,"A. S. SUKAWIJAYA ALIAS YOYOK SUKAWI, S.E.",98265,0.665711,0.164285
Jawa Tengah,JAWA TENGAH I,15,PSI,Partai Solidaritas Indonesia,48631,8,71572,120203,ANDY BUDIMAN,32592,0.455374,0.404574
Jawa Tengah,JAWA TENGAH I,16,Perindo,Partai Perindo,12359,8,14895,27254,"SYAFRIL NASUTION, S.E.",7296,0.489829,0.453475
Jawa Tengah,JAWA TENGAH I,17,PPP,Partai Persatuan Pembangunan,24807,8,86523,111330,AHMAD SU'UDI,31218,0.360806,0.222824
Jawa Tengah,JAWA TENGAH I,24,Ummat,Partai Ummat,3164,8,6444,9608,"dr. JOKO KARTONO, M.Kes.",3592,0.557418,0.329309
Jawa Tengah,JAWA TENGAH II,1,PKB,Partai Kebangkitan Bangsa,45190,7,211920,257110,"FATHAN, S.Ag., M.A.P.",130155,0.614170,0.175761
Jawa Tengah,JAWA TENGAH II,2,Gerindra,Partai Gerakan Indonesia Raya,47085,7,100938,148023,ABDUL WACHID,68843,0.682033,0.318092
Jawa Tengah,JAWA TENGAH II,3,PDIP,Partai Demokrasi Indonesia Perjuangan,68328,7,252706,321034,"Dr. H. MUSTHOFA, S.E., M.M.",82906,0.328073,0.212837
Jawa Tengah,JAWA TENGAH II,4,Golkar,Partai Golongan Karya,44203,7,426125,470328,"NUSRON WAHID, S.S., M.Si.",204248,0.479315,0.093983
Jawa Tengah,JAWA TENGAH II,5,NasDem,Partai NasDem,19025,7,184377,203402,LESTARI MOERDIJAT,107293,0.581922,0.093534
Jawa Tengah,JAWA TENGAH II,6,Buruh,Partai Buruh,2513,7,3765,6278,RAMIDI,1673,0.444356,0.400287
Jawa Tengah,JAWA TENGAH II,7,Gelora,Partai Gelombang Rakyat Indonesia,5532,5,5925,11457,"MUSYAFA AHMAD RAHIM, M.Ag.",3626,0.611983,0.482849
Jawa Tengah,JAWA TENGAH II,8,PKS,Partai Keadilan Sejahtera,11946,7,23444,35390,"Dr. H. SOLICHUL HUDA, M.Kom.",10663,0.454829,0.337553
Jawa Tengah,JAWA TENGAH II,9,PKN,Partai Kebangkitan Nusantara,662,7,1033,1695,RIAN MAHENDRA,597,0.577928,0.390560
Jawa Tengah,JAWA TENGAH II,10,Hanura,Partai Hati Nurani Rakyat,5122,4,12357,17479,ALI ABDUL ROHMAN,10830,0.876426,0.293037
Jawa Tengah,JAWA TENGAH II,11,Garuda,Partai Garda Republik Indonesia,2625,7,2010,4635,SOPI ALGOJALI,629,0.312935,0.566343
Jawa Tengah,JAWA TENGAH II,12,PAN,Partai Amanat Nasional,10126,7,68513,78639,"NASRULLAH, M.Si.",33144,0.483762,0.128766
Jawa Tengah,JAWA TENGAH II,13,PBB,Partai Bulan Bintang,881,7,1410,2291,WULAN YUNIATI,465,0.329787,0.384548
Jawa Tengah,JAWA TENGAH II,14,Demokrat,Partai Demokrat,14098,7,79984,94082,"H. HELMY TURMUDHI, S.E., M.M.",48931,0.611760,0.149848
Jawa Tengah,JAWA TENGAH II,15,PSI,Partai Solidaritas Indonesia,14543,7,37674,52217,SYARIFUDDIN TANZIL,27456,0.728778,0.278511
Jawa Tengah,JAWA TENGAH II,16,Perindo,Partai Perindo,5470,7,13116,18586,"NURUL MUTTAQIN, S.H.I., M.H.",9047,0.689768,0.294308
Jawa Tengah,JAWA TENGAH II,17,PPP,Partai Persatuan Pembangunan,20577,7,137474,158051,ROJIH,48305,0.351376,0.130192
Jawa Tengah,JAWA TENGAH II,24,Ummat,Partai Ummat,1930,6,4153,6083,"KINARTO, B.A., S.Ag., S.Pd., M.Pd.I.",2161,0.520347,0.317278
Jawa Tengah,JAWA TENGAH III,1,PKB,Partai Kebangkitan Bangsa,64079,9,294058,358137,MARWAN JAFAR,87631,0.298006,0.178923
Jawa Tengah,JAWA TENGAH III,2,Gerindra,Partai Gerakan Indonesia Raya,74074,9,227202,301276,"SUDEWO, S.T., M.T.",125601,0.552816,0.245868
Jawa Tengah,JAWA TENGAH III,3,PDIP,Partai Demokrasi Indonesia Perjuangan,140797,9,572738,713535,"HARYANTO, S.H., M.M., M.Si.",135086,0.235860,0.197323
Jawa Tengah,JAWA TENGAH III,4,Golkar,Partai Golongan Karya,39649,9,146843,186492,FIRMAN SOEBAGYO,96215,0.655224,0.212604
Jawa Tengah,JAWA TENGAH III,5,NasDem,Partai NasDem,21393,9,123732,145125,"Hj. SRI WULAN, S.E., M.M.",57822,0.467316,0.147411
Jawa Tengah,JAWA TENGAH III,6,Buruh,Partai Buruh,6279,9,5540,11819,AGUNG PURWANTO,2108,0.380505,0.531263
Jawa Tengah,JAWA TENGAH III,7,Gelora,Partai Gelombang Rakyat Indonesia,7793,9,15399,23192,"SUTRIYONO, M.Si.",7022,0.456004,0.336021
Jawa Tengah,JAWA TENGAH III,8,PKS,Partai Keadilan Sejahtera,20311,9,66118,86429,"KHARIS RAHARJO, S.E., M.Si.",30584,0.462567,0.235002
Jawa Tengah,JAWA TENGAH III,9,PKN,Partai Kebangkitan Nusantara,3476,8,1469,4945,"MOCHAMAD ROCHIM, S.H.",760,0.517359,0.702932
Jawa Tengah,JAWA TENGAH III,10,Hanura,Partai Hati Nurani Rakyat,16737,9,66763,83500,"H. BAMBANG RAYA SAPUTRA, S.E.",59330,0.888666,0.200443
Jawa Tengah,JAWA TENGAH III,11,Garuda,Partai Garda Republik Indonesia,3433,8,2741,6174,JOHANES EKO PRASETIYO,1011,0.368843,0.556041
Jawa Tengah,JAWA TENGAH III,12,PAN,Partai Amanat Nasional,7031,9,70110,77141,JIHAD ASIA PUSTAKAWAN,28637,0.408458,0.091145
Jawa Tengah,JAWA TENGAH III,13,PBB,Partai Bulan Bintang,1422,6,2192,3614,"MAHFUDIN, S.H.",999,0.455748,0.393470
Jawa Tengah,JAWA TENGAH III,14,Demokrat,Partai Demokrat,29174,9,221343,250517,"Harmusa Oktaviani, S.E.",108545,0.490393,0.116455
Jawa Tengah,JAWA TENGAH III,15,PSI,Partai Solidaritas Indonesia,27661,9,44940,72601,HARSONO,33396,0.743124,0.381000
Jawa Tengah,JAWA TENGAH III,16,Perindo,Partai Perindo,7206,9,7362,14568,"BAMBANG ANTO WIBOWO, S.H., M.H.",2972,0.403695,0.494646
Jawa Tengah,JAWA TENGAH III,17,PPP,Partai Persatuan Pembangunan,27469,9,111464,138933,MOH. ARWANI THOMAFI,65900,0.591222,0.197714
Jawa Tengah,JAWA TENGAH III,24,Ummat,Partai Ummat,1839,9,3910,5749,"dr. CANDRA ISTININGSIH DW, M.Sc., Sp. THT-BKL., M.H.",1577,0.403325,0.319882
Jawa Tengah,JAWA TENGAH IV,1,PKB,Partai Kebangkitan Bangsa,31312,7,85547,116859,"LULUK NUR HAMIDAH, M.Si.",52083,0.608823,0.267947
Jawa Tengah,JAWA TENGAH IV,2,Gerindra,Partai Gerakan Indonesia Raya,45691,7,116060,161751,"Ir. SRIYANTO SAPUTRO, M.M.",58130,0.500862,0.282477
Jawa Tengah,JAWA TENGAH IV,3,PDIP,Partai Demokrasi Indonesia Perjuangan,214589,7,492476,707065,"Ir. BAMBANG WURYANTO, M.B.A.",118384,0.240385,0.303493
Jawa Tengah,JAWA TENGAH IV,4,Golkar,Partai Golongan Karya,41035,7,181633,222668,"Drs. JULIYATMONO, M.M., M.H.",97157,0.534908,0.184288
Jawa Tengah,JAWA TENGAH IV,5,NasDem,Partai NasDem,7040,7,40884,47924,"DEDY RAMANTA, S.H., M.H.",31926,0.780892,0.146899
Jawa Tengah,JAWA TENGAH IV,6,Buruh,Partai Buruh,3586,7,2533,6119,ABDUL KARIM NASHIR AMRULLAH,846,0.333991,0.586043
Jawa Tengah,JAWA TENGAH IV,7,Gelora,Partai Gelombang Rakyat Indonesia,7320,3,15800,23120,FAUZI WAHYU MUNTORO,14840,0.939241,0.316609
Jawa Tengah,JAWA TENGAH IV,8,PKS,Partai Keadilan Sejahtera,30327,7,188461,218788,"Drs. HAMID NOOR YASIN, M.M.",92242,0.489449,0.138614
Jawa Tengah,JAWA TENGAH IV,9,PKN,Partai Kebangkitan Nusantara,883,7,344,1227,I PUTU GOPI,120,0.348837,0.719641
Jawa Tengah,JAWA TENGAH IV,10,Hanura,Partai Hati Nurani Rakyat,1446,2,566,2012,BUSTAMIL HISYAM,372,0.657244,0.718688
Jawa Tengah,JAWA TENGAH IV,11,Garuda,Partai Garda Republik Indonesia,1377,7,1396,2773,EDY PURNOMO,601,0.430516,0.496574
Jawa Tengah,JAWA TENGAH IV,12,PAN,Partai Amanat Nasional,14105,7,52202,66307,"SUNARMIN, S.E., M.M.",28720,0.550170,0.212723
Jawa Tengah,JAWA TENGAH IV,13,PBB,Partai Bulan Bintang,618,4,530,1148,"YAYAN YANUARI, S.E., M.M.",244,0.460377,0.538328
Jawa Tengah,JAWA TENGAH IV,14,Demokrat,Partai Demokrat,22207,7,158790,180997,"RINTO SUBEKTI, S.E., M.M.",122943,0.774249,0.122693
Jawa Tengah,JAWA TENGAH IV,15,PSI,Partai Solidaritas Indonesia,12430,7,16373,28803,"JOHNY NELSON SIMANJUNTAK, M.H.",5571,0.340255,0.431552
Jawa Tengah,JAWA TENGAH IV,16,Perindo,Partai Perindo,1352,7,1565,2917,BRM. NUGROHO IMAN SANTOSO,546,0.348882,0.463490
Jawa Tengah,JAWA TENGAH IV,17,PPP,Partai Persatuan Pembangunan,2673,7,2890,5563,Drs. ARIF RACHMAN HAKIM,1381,0.477855,0.480496
Jawa Tengah,JAWA TENGAH IV,24,Ummat,Partai Ummat,1557,6,2229,3786,HUSEIN ALAMSYAH,673,0.301929,0.411252
Jawa Tengah,JAWA TENGAH IX,1,PKB,Partai Kebangkitan Bangsa,64049,8,252989,317038,EKA WIDODO,94160,0.372190,0.202023
Jawa Tengah,JAWA TENGAH IX,2,Gerindra,Partai Gerakan Indonesia Raya,67878,8,158009,225887,"MOHAMAD HEKAL, B.Sc., M.B.A.",107954,0.683214,0.300495
Jawa Tengah,JAWA TENGAH IX,3,PDIP,Partai Demokrasi Indonesia Perjuangan,100654,8,591036,691690,"SHANTY ALDA NATHALIA, S.H.",196355,0.332222,0.145519
Jawa Tengah,JAWA TENGAH IX,4,Golkar,Partai Golongan Karya,42625,8,148689,191314,"AGUNG WIDYANTORO, S.H., M.Si.",93669,0.629966,0.222801
Jawa Tengah,JAWA TENGAH IX,5,NasDem,Partai NasDem,12395,8,61788,74183,TEGUH JUWARNO,51655,0.836004,0.167087
Jawa Tengah,JAWA TENGAH IX,6,Buruh,Partai Buruh,2864,8,3549,6413,Warnadi,1228,0.346013,0.446593
Jawa Tengah,JAWA TENGAH IX,7,Gelora,Partai Gelombang Rakyat Indonesia,5217,8,4398,9615,"ROHMANI, S.Pd., M.Ag.",1711,0.389040,0.542590
Jawa Tengah,JAWA TENGAH IX,8,PKS,Partai Keadilan Sejahtera,24770,8,141166,165936,"Dr. H. ABDUL FIKRI FAQIH, M.M.",107427,0.760998,0.149274
Jawa Tengah,JAWA TENGAH IX,9,PKN,Partai Kebangkitan Nusantara,905,5,563,1468,MOHAMMAD SUBHAN,274,0.486679,0.616485
Jawa Tengah,JAWA TENGAH IX,10,Hanura,Partai Hati Nurani Rakyat,2046,7,3348,5394,"H. ANSHORI, S.H., M.H.",1776,0.530466,0.379310
Jawa Tengah,JAWA TENGAH IX,11,Garuda,Partai Garda Republik Indonesia,1274,8,1544,2818,JEDIDIAH PRAYOGO,419,0.271373,0.452094
Jawa Tengah,JAWA TENGAH IX,12,PAN,Partai Amanat Nasional,18347,8,105048,123395,WAHYUDIN NOOR ALY alias GOYUD,52299,0.497858,0.148685
Jawa Tengah,JAWA TENGAH IX,13,PBB,Partai Bulan Bintang,1098,4,1327,2425,"M. THOFIK NOERRACHMAN, M.Si.",547,0.412208,0.452784
Jawa Tengah,JAWA TENGAH IX,14,Demokrat,Partai Demokrat,13802,8,31165,44967,H. MARTA YANDRY,18540,0.594898,0.306936
Jawa Tengah,JAWA TENGAH IX,15,PSI,Partai Solidaritas Indonesia,10279,8,21681,31960,SONY BHARATA,11657,0.537660,0.321621
Jawa Tengah,JAWA TENGAH IX,16,Perindo,Partai Perindo,7621,8,4107,11728,H. AKOMADHIEN SHOFA,1593,0.387874,0.649812
Jawa Tengah,JAWA TENGAH IX,17,PPP,Partai Persatuan Pembangunan,14353,8,57554,71907,"MUHAMAD SHIDQI, S.I.P.",40321,0.700577,0.199605
Jawa Tengah,JAWA TENGAH IX,24,Ummat,Partai Ummat,2557,6,7815,10372,"ABDULLAH SUNGKAR, S.T., M.T.",3134,0.401024,0.246529
Jawa Tengah,JAWA TENGAH V,1,PKB,Partai Kebangkitan Bangsa,31186,8,101704,132890,"H. MOHAMAD TOHA, M.Si.",67215,0.660888,0.234675
Jawa Tengah,JAWA TENGAH V,2,Gerindra,Partai Gerakan Indonesia Raya,60860,8,241632,302492,ADIK SASONGKO,142405,0.589347,0.201195
Jawa Tengah,JAWA TENGAH V,3,PDIP,Partai Demokrasi Indonesia Perjuangan,155883,8,618399,774282,PUAN MAHARANI,297366,0.480864,0.201326
Jawa Tengah,JAWA TENGAH V,4,Golkar,Partai Golongan Karya,44053,8,291751,335804,"H. SINGGIH JANURATMOKO, S.K.H., M.M.",125067,0.428677,0.131187
Jawa Tengah,JAWA TENGAH V,5,NasDem,Partai NasDem,12893,8,110797,123690,EVA YULIANA,91329,0.824291,0.104236
Jawa Tengah,JAWA TENGAH V,6,Buruh,Partai Buruh,4819,8,4631,9450,AGUS WAHANA,1503,0.324552,0.509947
Jawa Tengah,JAWA TENGAH V,7,Gelora,Partai Gelombang Rakyat Indonesia,5350,5,3748,9098,KUMALASARI KARTINI,1605,0.428228,0.588041
Jawa Tengah,JAWA TENGAH V,8,PKS,Partai Keadilan Sejahtera,44481,8,153133,197614,"Dr. H. ABDUL KHARIS ALMASYHARI, S.E., M.Si.",103853,0.678188,0.225090
Jawa Tengah,JAWA TENGAH V,9,PKN,Partai Kebangkitan Nusantara,1207,8,779,1986,MEZARO NDRAHA,198,0.254172,0.607754
Jawa Tengah,JAWA TENGAH V,10,Hanura,Partai Hati Nurani Rakyat,1813,4,1437,3250,"KADAR YUGO, S.H., Sp.Not.",514,0.357690,0.557846
Jawa Tengah,JAWA TENGAH V,11,Garuda,Partai Garda Republik Indonesia,2121,8,2182,4303,SYAIFUL ANWAR,689,0.315765,0.492912
Jawa Tengah,JAWA TENGAH V,12,PAN,Partai Amanat Nasional,16866,8,117269,134135,MUHAMMAD HATTA,72369,0.617120,0.125739
Jawa Tengah,JAWA TENGAH V,13,PBB,Partai Bulan Bintang,982,7,1754,2736,K.H. MASRUR ANHAR,770,0.438997,0.358918
Jawa Tengah,JAWA TENGAH V,14,Demokrat,Partai Demokrat,16192,8,114347,130539,DWI PURWANTO,83865,0.733425,0.124040
Jawa Tengah,JAWA TENGAH V,15,PSI,Partai Solidaritas Indonesia,36874,8,97375,134249,CYNTHIA RIZA,60003,0.616205,0.274669
Jawa Tengah,JAWA TENGAH V,16,Perindo,Partai Perindo,3453,8,5640,9093,G.K.R. AYU KOES INDRIYAH,3331,0.590603,0.379743
Jawa Tengah,JAWA TENGAH V,17,PPP,Partai Persatuan Pembangunan,6265,8,10215,16480,"Irjen. Pol. (Purn.) Drs. ANDJAN PRAMUKA PUTRA, S.H., M.Hum.",3994,0.390994,0.380158
Jawa Tengah,JAWA TENGAH V,24,Ummat,Partai Ummat,3615,8,8359,11974,Dra. Hj. SITI NUR ZULAIKHAH,3518,0.420864,0.301904
Jawa Tengah,JAWA TENGAH VI,1,PKB,Partai Kebangkitan Bangsa,84420,8,331850,416270,ABDULLAH,106817,0.321883,0.202801
Jawa Tengah,JAWA TENGAH VI,2,Gerindra,Partai Gerakan Indonesia Raya,77717,8,155245,232962,PRASETYO HADI,105580,0.680086,0.333604
Jawa Tengah,JAWA TENGAH VI,3,PDIP,Partai Demokrasi Indonesia Perjuangan,145105,8,557837,702942,Ir. SUDJADI,169106,0.303146,0.206425
Jawa Tengah,JAWA TENGAH VI,4,Golkar,Partai Golongan Karya,50636,8,167988,218624,"Ir. PANGGAH SUSANTO, M.M.",91866,0.546860,0.231612
Jawa Tengah,JAWA TENGAH VI,5,NasDem,Partai NasDem,15883,8,131489,147372,NAFA URBACH,67652,0.514507,0.107775
Jawa Tengah,JAWA TENGAH VI,6,Buruh,Partai Buruh,3653,8,3923,7576,"Makiran, S.Pd., M.M.",1283,0.327046,0.482181
Jawa Tengah,JAWA TENGAH VI,7,Gelora,Partai Gelombang Rakyat Indonesia,7378,6,5015,12393,H. HENDRO SULISTIYO,2233,0.445264,0.595336
Jawa Tengah,JAWA TENGAH VI,8,PKS,Partai Keadilan Sejahtera,31512,8,97454,128966,"ARIFIN MUSTOFA, S.Pd.",57764,0.592731,0.244343
Jawa Tengah,JAWA TENGAH VI,9,PKN,Partai Kebangkitan Nusantara,958,8,1316,2274,SRI MULYANI,689,0.523556,0.421284
Jawa Tengah,JAWA TENGAH VI,10,Hanura,Partai Hati Nurani Rakyat,3368,8,4710,8078,"Drs. MUHAMMAD FAHMI, M.M.",2077,0.440977,0.416935
Jawa Tengah,JAWA TENGAH VI,11,Garuda,Partai Garda Republik Indonesia,1892,8,2088,3980,NITA,651,0.311782,0.475377
Jawa Tengah,JAWA TENGAH VI,12,PAN,Partai Amanat Nasional,16978,8,84097,101075,"Ir. TJATUR SAPTO EDY, M.T.",31879,0.379074,0.167974
Jawa Tengah,JAWA TENGAH VI,13,PBB,Partai Bulan Bintang,1277,5,1263,2540,FARIDA SUFIANTINI,484,0.383215,0.502756
Jawa Tengah,JAWA TENGAH VI,14,Demokrat,Partai Demokrat,31276,8,133967,165243,BRAMANTYO SUWONDO M.,118361,0.883509,0.189273
Jawa Tengah,JAWA TENGAH VI,15,PSI,Partai Solidaritas Indonesia,14687,8,20348,35035,RIZKA PUTRI ABNER,9153,0.449823,0.419209
Jawa Tengah,JAWA TENGAH VI,16,Perindo,Partai Perindo,7332,8,5472,12804,"Dr. SUSANINGTYAS NEFO HANDAYANI KERTOPATI, M.Si.",3075,0.561952,0.572634
Jawa Tengah,JAWA TENGAH VI,17,PPP,Partai Persatuan Pembangunan,32830,8,104338,137168,K.H. MUSLICH ZAINAL ABIDIN,50433,0.483362,0.239342
Jawa Tengah,JAWA TENGAH VI,24,Ummat,Partai Ummat,3865,7,6468,10333,AGNA SUSILA,3498,0.540816,0.374044
Jawa Tengah,JAWA TENGAH VII,1,PKB,Partai Kebangkitan Bangsa,70193,7,193862,264055,Drs. H. TAUFIQ R. ABDULLAH,116279,0.599803,0.265827
Jawa Tengah,JAWA TENGAH VII,2,Gerindra,Partai Gerakan Indonesia Raya,64101,7,127675,191776,"Ir. KRT. H. DARORI WONODIPURO, M.M., IPU.",62152,0.486799,0.334249
Jawa Tengah,JAWA TENGAH VII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,133301,7,252748,386049,Drs. UTUT ADIANTO,116794,0.462097,0.345296
Jawa Tengah,JAWA TENGAH VII,4,Golkar,Partai Golongan Karya,39423,7,102979,142402,"Dr. BAMBANG SOESATYO, S.E.",80468,0.781402,0.276843
Jawa Tengah,JAWA TENGAH VII,5,NasDem,Partai NasDem,24112,7,158986,183098,AMELIA ANGGRAINI,131481,0.826997,0.131689
Jawa Tengah,JAWA TENGAH VII,6,Buruh,Partai Buruh,3452,7,3505,6957,"Tri Wuryantoro, S.E., M.I.Kom.",1301,0.371184,0.496191
Jawa Tengah,JAWA TENGAH VII,7,Gelora,Partai Gelombang Rakyat Indonesia,7661,7,5567,13228,"AMIN FAHRUDIN, S.H.",2411,0.433088,0.579150
Jawa Tengah,JAWA TENGAH VII,8,PKS,Partai Keadilan Sejahtera,27187,7,161880,189067,"ROFIK HANANTO, S.E.",126658,0.782419,0.143796
Jawa Tengah,JAWA TENGAH VII,9,PKN,Partai Kebangkitan Nusantara,1276,7,613,1889,MICHAEL DIRGO SUDARTO,203,0.331158,0.675490
Jawa Tengah,JAWA TENGAH VII,10,Hanura,Partai Hati Nurani Rakyat,2869,3,1891,4760,"IVAN FERDIAN, S.E., S.H.",1300,0.687467,0.602731
Jawa Tengah,JAWA TENGAH VII,11,Garuda,Partai Garda Republik Indonesia,2237,7,1825,4062,SUHARDI PURNOMO,689,0.377534,0.550714
Jawa Tengah,JAWA TENGAH VII,12,PAN,Partai Amanat Nasional,23894,7,168952,192846,"AQIB ARDIANSYAH, M.Si.",64934,0.384334,0.123902
Jawa Tengah,JAWA TENGAH VII,13,PBB,Partai Bulan Bintang,1374,3,1419,2793,SUYONO,942,0.663848,0.491944
Jawa Tengah,JAWA TENGAH VII,14,Demokrat,Partai Demokrat,21871,7,102934,124805,LASMI INDARYANI,92492,0.898556,0.175241
Jawa Tengah,JAWA TENGAH VII,15,PSI,Partai Solidaritas Indonesia,11912,7,11359,23271,"BENNI INAYATULLAH, S.IP.",4665,0.410688,0.511882
Jawa Tengah,JAWA TENGAH VII,16,Perindo,Partai Perindo,7176,7,8753,15929,"H. KEN RAGIL TURYONO, SH., M.H.",3657,0.417800,0.450499
Jawa Tengah,JAWA TENGAH VII,17,PPP,Partai Persatuan Pembangunan,20233,7,47348,67581,"NURUL HIDAYAH SUPRIYATI, S.H., M.Si.",34236,0.723072,0.299389
Jawa Tengah,JAWA TENGAH VII,24,Ummat,Partai Ummat,2384,7,4467,6851,"Drs. SOBERI, M.Si.",1433,0.320797,0.347978
Jawa Tengah,JAWA TENGAH VIII,1,PKB,Partai Kebangkitan Bangsa,61814,8,182691,244505,"SITI MUKAROMAH, S.Ag., M.A.P.",79505,0.435188,0.252813
Jawa Tengah,JAWA TENGAH VIII,2,Gerindra,Partai Gerakan Indonesia Raya,86804,8,219426,306230,"Hj. NOVITA WIJAYANTI, S.E., M.M.",163920,0.747040,0.283460
Jawa Tengah,JAWA TENGAH VIII,3,PDIP,Partai Demokrasi Indonesia Perjuangan,136441,8,433342,569783,KAISAR KIASA KASIH SAID PUTRA,132872,0.306622,0.239461
Jawa Tengah,JAWA TENGAH VIII,4,Golkar,Partai Golongan Karya,45925,8,182717,228642,"TETI ROHATININGSIH, S.Sos.",84800,0.464106,0.200860
Jawa Tengah,JAWA TENGAH VIII,5,NasDem,Partai NasDem,22957,8,121209,144166,SUGENG SUPARWOTO,97341,0.803084,0.159240
Jawa Tengah,JAWA TENGAH VIII,6,Buruh,Partai Buruh,4104,8,5657,9761,ASNAWI RACHMAT,2109,0.372812,0.420449
Jawa Tengah,JAWA TENGAH VIII,7,Gelora,Partai Gelombang Rakyat Indonesia,6468,6,5882,12350,ARIF AWALUDIN,2769,0.470758,0.523725
Jawa Tengah,JAWA TENGAH VIII,8,PKS,Partai Keadilan Sejahtera,31785,8,98325,130110,"H. Yanuar Arif Wibowo, S.H.",31438,0.319736,0.244293
Jawa Tengah,JAWA TENGAH VIII,9,PKN,Partai Kebangkitan Nusantara,2236,7,1096,3332,"ENDAR SUSANTO, S.H.",614,0.560219,0.671068
Jawa Tengah,JAWA TENGAH VIII,10,Hanura,Partai Hati Nurani Rakyat,1719,3,993,2712,"IRFAN FIRNANDA, M.Pd.",558,0.561934,0.633850
Jawa Tengah,JAWA TENGAH VIII,11,Garuda,Partai Garda Republik Indonesia,2168,8,2053,4221,MUNJI,569,0.277155,0.513622
Jawa Tengah,JAWA TENGAH VIII,12,PAN,Partai Amanat Nasional,21231,8,94875,116106,"H. MUHAMMAD HANAFI, S.Sos.",35616,0.375399,0.182859
